lat,N/S,lon,E/W,PCellID,RSSNR,5PCellID,5SNR
47.15118485,N,27.62127153,E,170,6,169,-35
47.15118442,N,27.62126898,E,170,8,169,-35
47.15118447,N,27.62126738,E,170,7,169,-70
47.15118408,N,27.62126727,E,170,7,0,0
47.15118272,N,27.62126768,E,170,5,0,0
47.1511823,N,27.62126877,E,170,10,0,0
47.15118175,N,27.62127002,E,170,10,0,0
47.15118588,N,27.62127173,E,170,10,0,0
47.15120108,N,27.62127443,E,170,10,0,0
47.15122848,N,27.62127903,E,170,11,0,0
47.15126265,N,27.62128612,E,170,15,0,0
47.1513019,N,27.62129652,E,170,15,170,-55
47.15134237,N,27.62130757,E,170,13,0,0
47.15137782,N,27.62131653,E,170,16,170,280
47.15140367,N,27.62132217,E,170,13,170,290
47.15142543,N,27.62132677,E,170,9,170,270
47.15144062,N,27.6213292,E,170,19,170,285
47.15144672,N,27.62133013,E,170,17,170,285
47.15144772,N,27.62132977,E,170,14,169,80
47.15144763,N,27.62132918,E,170,15,169,100
47.15144773,N,27.62132873,E,170,17,169,105
47.15144427,N,27.62132657,E,170,18,169,80
47.1514418,N,27.62132593,E,170,18,169,75
47.15144057,N,27.62132568,E,170,15,170,85
47.15144008,N,27.6213258,E,170,21,169,290
47.15144057,N,27.62132683,E,170,21,169,135
47.15144132,N,27.62132825,E,170,18,169,155
47.15144228,N,27.62133018,E,170,19,169,150
47.15144312,N,27.62133073,E,170,15,169,130
47.15146872,N,27.62133858,E,170,18,170,70
47.15149658,N,27.62134633,E,170,21,170,285
47.1515102,N,27.62135107,E,170,20,0,0
47.1515294,N,27.62135292,E,170,20,0,0
47.15156278,N,27.62134142,E,170,24,0,0
47.15161028,N,27.62127315,E,170,21,65535,-200
47.15163878,N,27.62119287,E,0,0,0,0
47.15165647,N,27.62110153,E,170,17,169,-200
47.15168372,N,27.62098997,E,170,16,170,145
47.15170183,N,27.62085778,E,170,11,0,0
47.15173675,N,27.62070947,E,170,10,170,300
47.15176487,N,27.62054673,E,170,14,170,265
47.15179522,N,27.62038535,E,170,10,170,285
47.15182753,N,27.62019673,E,170,4,170,285
47.15186075,N,27.62001097,E,170,4,170,255
47.15188928,N,27.61982677,E,170,6,170,290
47.15191992,N,27.61964273,E,170,7,170,275
47.1519529,N,27.6194567,E,170,6,170,255
47.15198658,N,27.61928705,E,170,4,170,280
47.15201607,N,27.61912737,E,170,5,170,270
47.15204502,N,27.61898122,E,170,11,170,275
47.15207222,N,27.61883525,E,170,8,170,255
47.1521076,N,27.61867938,E,170,8,170,240
47.15213027,N,27.61852325,E,170,5,170,270
47.15215243,N,27.61837528,E,170,-2,170,245
47.15217095,N,27.61823687,E,170,-1,169,230
47.15218988,N,27.61810453,E,170,-1,169,95
47.15221538,N,27.6179564,E,170,1,170,180
47.15224103,N,27.6178058,E,170,0,170,225
47.15226813,N,27.61766058,E,170,3,170,215
47.15229328,N,27.61752202,E,170,0,170,205
47.15231628,N,27.61738442,E,170,-2,170,245
47.15233725,N,27.61726165,E,170,1,169,190
47.15235998,N,27.61715733,E,170,0,169,115
47.15238143,N,27.61705912,E,170,-2,169,110
47.15240113,N,27.61698145,E,170,6,169,115
47.15240523,N,27.61692458,E,170,0,169,50
47.15241025,N,27.61688073,E,170,-2,170,170
47.15241033,N,27.61685518,E,170,0,169,195
47.15241277,N,27.6168551,E,170,-4,169,95
47.15241258,N,27.61685652,E,170,-4,169,75
47.15241468,N,27.61684727,E,170,-2,169,85
47.15241988,N,27.6168445,E,170,0,169,80
47.1524238,N,27.61684478,E,170,0,170,90
47.1524224,N,27.61684298,E,170,0,170,220
47.15242213,N,27.616845,E,170,4,170,190
47.15242123,N,27.61684242,E,170,-4,169,140
47.15242617,N,27.61684175,E,170,0,169,110
47.15242807,N,27.61683562,E,170,0,169,200
47.15242452,N,27.61683647,E,170,-1,169,135
47.1524231,N,27.61683433,E,170,-5,169,105
47.1524235,N,27.61683553,E,0,0,170,-200
47.15242262,N,27.61683597,E,54,0,170,195
47.15242152,N,27.6168354,E,54,-1,170,180
47.15242037,N,27.61683505,E,54,-3,170,160
47.15242033,N,27.61683462,E,54,0,170,170
47.15242082,N,27.61683427,E,54,0,170,180
47.15242073,N,27.61683407,E,54,0,169,85
47.15242078,N,27.61683405,E,54,1,169,105
47.15242077,N,27.61683408,E,54,1,169,105
47.15242073,N,27.616834,E,54,0,169,90
47.15242072,N,27.61683417,E,54,0,169,90
47.15242068,N,27.61683412,E,54,0,169,80
47.15242072,N,27.61683408,E,54,-1,169,95
47.15242072,N,27.61683417,E,54,0,170,140
47.15242068,N,27.61683437,E,54,0,169,185
47.15242067,N,27.61683438,E,54,-1,170,185
47.1524206,N,27.61683448,E,54,0,170,170
47.15242057,N,27.61683448,E,54,-1,170,160
47.15242057,N,27.61683452,E,54,-1,170,190
47.15242055,N,27.61683452,E,54,-1,170,165
47.15242053,N,27.61683452,E,54,-2,170,170
47.1524205,N,27.61683457,E,54,0,170,195
47.15242048,N,27.6168346,E,54,-1,170,205
47.15242047,N,27.61683462,E,54,-2,170,200
47.15242045,N,27.61683462,E,54,-1,170,170
47.15242045,N,27.61683458,E,54,0,170,205
47.15242043,N,27.61683458,E,54,0,170,190
47.15242043,N,27.61683458,E,54,-1,170,200
47.15242043,N,27.61683458,E,54,-4,170,195
47.15242042,N,27.61683457,E,54,1,170,180
47.15242042,N,27.61683455,E,54,-2,170,195
47.15242038,N,27.61683453,E,54,1,170,215
47.15242038,N,27.61683452,E,54,-1,169,70
47.15242038,N,27.61683452,E,54,-1,169,90
47.15242037,N,27.61683452,E,54,-1,169,95
47.15242035,N,27.61683448,E,54,-1,169,95
47.15242033,N,27.61683448,E,54,0,169,100
47.15242033,N,27.61683448,E,54,-2,169,100
47.15242033,N,27.61683448,E,54,-1,170,135
47.15242032,N,27.61683447,E,54,0,169,115
47.15242032,N,27.61683447,E,54,0,170,160
47.15242032,N,27.61683448,E,54,0,170,170
47.15242033,N,27.61683447,E,54,0,170,130
47.15242033,N,27.61683447,E,54,-1,170,135
47.15242033,N,27.61683448,E,54,0,170,140
47.15242032,N,27.61683447,E,54,0,170,150
47.15242032,N,27.61683448,E,54,0,170,140
47.1524203,N,27.61683448,E,54,0,170,140
47.15242028,N,27.61683448,E,54,0,170,145
47.15242027,N,27.6168345,E,54,-1,170,150
47.15242027,N,27.61683452,E,54,-2,170,130
47.15242023,N,27.61683452,E,54,-1,170,170
47.15242023,N,27.61683452,E,54,-4,170,120
47.15242025,N,27.61683452,E,54,-1,170,95
47.15242025,N,27.6168345,E,54,-1,170,155
47.15242023,N,27.61683452,E,54,-3,170,155
47.15242023,N,27.61683453,E,54,0,170,105
47.1524202,N,27.61683453,E,54,0,170,145
47.15242018,N,27.61683457,E,54,-2,169,170
47.15242018,N,27.61683457,E,54,-1,170,170
47.15242017,N,27.61683457,E,54,0,170,170
47.15242015,N,27.6168346,E,54,-1,170,180
47.15242015,N,27.61683462,E,54,-2,170,170
47.15242013,N,27.61683462,E,54,-4,170,175
47.15242013,N,27.6168346,E,54,0,170,185
47.15242012,N,27.6168346,E,54,0,169,170
47.15242012,N,27.61683462,E,54,0,170,105
47.1524201,N,27.6168346,E,54,-1,170,165
47.15242008,N,27.61683462,E,54,-3,170,170
47.15242007,N,27.61683463,E,54,-3,170,165
47.15242002,N,27.61683462,E,54,-2,170,175
47.15242003,N,27.61683462,E,54,-3,170,170
47.15242,N,27.6168346,E,54,0,170,170
47.15241997,N,27.61683457,E,54,0,169,100
47.15241995,N,27.61683458,E,54,0,169,110
47.15241993,N,27.61683458,E,54,0,170,105
47.15241993,N,27.61683458,E,54,-1,170,175
47.15241992,N,27.61683457,E,54,0,170,185
47.15241988,N,27.61683458,E,54,1,169,120
47.15241987,N,27.6168346,E,54,-1,169,145
47.15241987,N,27.6168346,E,54,-2,169,140
47.15241987,N,27.61683457,E,54,-1,169,125
47.15241987,N,27.61683457,E,54,-2,169,125
47.15241987,N,27.61683453,E,54,-3,169,105
47.15241987,N,27.61683452,E,54,-2,169,130
47.15241985,N,27.6168345,E,54,0,169,105
47.15241982,N,27.61683445,E,54,0,169,105
47.15241982,N,27.61683443,E,54,0,169,115
47.15241982,N,27.61683442,E,54,-1,169,100
47.1524198,N,27.61683442,E,54,-2,169,115
47.15241978,N,27.61683442,E,54,0,169,110
47.15241978,N,27.61683438,E,54,-1,169,110
47.15241978,N,27.61683438,E,54,-2,169,110
47.15241982,N,27.61683437,E,54,-1,169,115
47.15241978,N,27.61683437,E,54,-2,169,110
47.15241978,N,27.61683435,E,54,-2,169,110
47.15241978,N,27.61683433,E,54,-1,169,110
47.1524198,N,27.61683432,E,54,-3,169,110
47.15241977,N,27.61683432,E,54,-2,169,110
47.15241977,N,27.61683428,E,54,-2,169,105
47.15241975,N,27.61683427,E,54,-1,169,100
47.15241972,N,27.61683427,E,54,0,169,95
47.1524197,N,27.61683427,E,54,-2,169,105
47.15241968,N,27.61683427,E,54,-1,169,110
47.15241967,N,27.61683423,E,54,-1,169,80
47.15241967,N,27.61683422,E,54,-2,169,90
47.15241967,N,27.61683418,E,54,0,170,185
47.15241967,N,27.61683415,E,54,0,169,75
47.15241965,N,27.61683412,E,54,0,169,90
47.15241963,N,27.61683408,E,54,-1,169,95
47.15241963,N,27.61683407,E,54,0,169,110
47.15241962,N,27.61683405,E,54,0,169,100
47.15241962,N,27.61683405,E,54,0,169,95
47.1524196,N,27.61683402,E,54,0,169,105
47.15241958,N,27.61683402,E,54,2,169,100
47.15241957,N,27.61683402,E,54,0,169,110
47.15241955,N,27.616834,E,54,0,169,120
47.15241953,N,27.61683398,E,54,-1,169,115
47.15241953,N,27.61683398,E,54,0,169,115
47.15241953,N,27.61683395,E,54,0,169,115
47.15241953,N,27.61683395,E,54,-1,169,115
47.15241952,N,27.61683395,E,54,0,169,115
47.15241953,N,27.61683393,E,54,0,169,110
47.15241952,N,27.61683393,E,54,0,169,115
47.15241952,N,27.6168339,E,54,0,169,115
47.15241952,N,27.6168339,E,54,0,169,105
47.1524195,N,27.61683392,E,54,-2,169,100
47.1524195,N,27.6168339,E,54,-2,169,105
47.15241948,N,27.61683388,E,54,0,169,35
47.15241948,N,27.61683388,E,54,-4,169,105
47.15241947,N,27.61683388,E,54,-3,170,185
47.15241945,N,27.61683383,E,54,-4,170,195
47.15241943,N,27.61683382,E,54,-2,170,180
47.15241943,N,27.6168338,E,54,-1,170,200
47.15241943,N,27.61683378,E,54,-1,170,185
47.15241938,N,27.61683378,E,54,-2,170,185
47.15241938,N,27.61683377,E,54,-2,170,185
47.15241937,N,27.61683377,E,54,-3,170,185
47.15241937,N,27.61683377,E,54,-3,169,185
47.15241937,N,27.61683377,E,54,-3,169,120
47.15241937,N,27.61683377,E,54,-2,170,185
47.15241937,N,27.61683378,E,54,0,170,200
47.15241938,N,27.61683382,E,54,-3,169,170
47.15241937,N,27.61683383,E,54,-3,169,95
47.15241933,N,27.61683385,E,54,-4,169,100
47.15241933,N,27.61683383,E,54,-1,169,105
47.15241933,N,27.61683383,E,54,-2,169,75
47.15241935,N,27.61683382,E,54,-2,169,90
47.15241935,N,27.61683383,E,54,-1,169,80
47.15241933,N,27.61683385,E,54,-2,169,95
47.15241933,N,27.61683383,E,54,-2,169,95
47.15241937,N,27.61683378,E,54,0,170,110
47.15241938,N,27.61683378,E,54,-2,170,110
47.1524194,N,27.61683377,E,54,-2,170,145
47.15241938,N,27.61683377,E,54,0,170,185
47.15241938,N,27.61683377,E,54,-2,169,85
47.15241937,N,27.61683373,E,54,-2,169,95
47.15241938,N,27.61683373,E,54,0,169,105
47.15241937,N,27.61683377,E,54,0,169,85
47.15241938,N,27.61683373,E,54,-2,169,110
47.15241937,N,27.61683378,E,54,-3,169,95
47.15241937,N,27.61683377,E,54,0,169,120
47.15241937,N,27.61683377,E,54,-2,170,160
47.15241937,N,27.61683373,E,54,-5,170,140
47.15241937,N,27.61683372,E,54,-2,170,120
47.15241937,N,27.6168337,E,54,-2,170,130
47.15241933,N,27.61683367,E,54,-2,170,105
47.15241933,N,27.61683363,E,54,-3,170,135
47.15241933,N,27.61683362,E,54,-2,170,85
47.15241933,N,27.61683363,E,54,-3,170,95
47.15241932,N,27.61683362,E,54,-1,170,120
47.15241932,N,27.61683362,E,54,-2,170,115
47.1524193,N,27.61683362,E,54,0,170,155
47.15241928,N,27.61683355,E,54,-2,169,195
47.15241927,N,27.61683353,E,54,0,170,195
47.15241925,N,27.61683353,E,54,-1,170,190
47.15241923,N,27.61683348,E,54,-2,170,180
47.1524192,N,27.61683348,E,54,0,169,120
47.15241917,N,27.61683347,E,54,0,170,190
47.15241913,N,27.61683343,E,54,0,170,190
47.1524191,N,27.61683345,E,54,-1,170,185
47.15241908,N,27.61683342,E,54,2,170,190
47.15241907,N,27.61683338,E,54,-1,170,195
47.15241903,N,27.61683333,E,54,-1,0,0
47.15241902,N,27.61683332,E,54,0,0,0
47.15241902,N,27.61683332,E,54,-2,170,185
47.15241897,N,27.61683327,E,54,-2,0,0
47.15241897,N,27.61683322,E,54,-2,170,185
47.15241893,N,27.61683318,E,54,0,170,180
47.15241893,N,27.61683312,E,54,-2,170,190
47.15241893,N,27.6168331,E,54,0,170,185
47.15241892,N,27.61683307,E,54,1,169,180
47.15241892,N,27.61683307,E,54,-3,169,90
47.15241892,N,27.61683305,E,54,-4,169,105
47.15241888,N,27.61683303,E,54,0,169,105
47.15241883,N,27.61683303,E,54,-3,169,95
47.15241883,N,27.61683303,E,54,-4,169,110
47.15241882,N,27.61683302,E,54,-2,169,100
47.15241882,N,27.61683298,E,54,-2,169,110
47.15241882,N,27.61683295,E,54,-2,169,95
47.15241882,N,27.61683293,E,54,-2,169,110
47.15241882,N,27.6168329,E,54,-1,169,110
47.1524188,N,27.61683287,E,54,-3,170,200
47.15241878,N,27.61683283,E,54,-3,170,200
47.15241687,N,27.6168292,E,54,-3,170,175
47.15241803,N,27.61682575,E,54,-2,170,185
47.15241842,N,27.6168212,E,54,-2,170,195
47.15241895,N,27.61681647,E,54,0,170,185
47.15241932,N,27.61681173,E,54,-4,170,175
47.15241875,N,27.6168082,E,54,-3,170,195
47.1524183,N,27.61680533,E,54,0,170,205
47.15241868,N,27.61680403,E,54,-2,170,175
47.15241927,N,27.61680237,E,54,-2,170,195
47.15241967,N,27.61680168,E,54,-4,170,195
47.15242077,N,27.61680018,E,54,0,170,195
47.15242167,N,27.6167984,E,54,-2,170,180
47.15242222,N,27.61679673,E,54,-3,170,180
47.15242233,N,27.61679605,E,54,-4,170,190
47.15242228,N,27.61679583,E,54,0,170,190
47.15242222,N,27.61679568,E,54,0,170,190
47.15242237,N,27.61679515,E,54,0,170,180
47.1524224,N,27.6167949,E,54,0,170,210
47.15242237,N,27.61679468,E,54,-1,0,0
47.15242237,N,27.61679462,E,54,-2,0,0
47.15242233,N,27.61679457,E,54,-2,0,0
47.15242232,N,27.61679453,E,54,-3,0,0
47.15242228,N,27.61679453,E,54,-4,65535,200
47.15242225,N,27.61679452,E,54,1,170,200
47.15242222,N,27.61679447,E,54,-3,170,185
47.1524222,N,27.61679443,E,54,-1,170,195
47.15242218,N,27.61679443,E,54,-4,170,180
47.15242217,N,27.61679442,E,54,-1,170,200
47.15242215,N,27.6167944,E,54,-2,169,195
47.15242213,N,27.61679438,E,54,-1,170,105
47.15242213,N,27.61679438,E,54,-1,170,185
47.15242212,N,27.61679438,E,54,-2,170,195
47.1524221,N,27.6167944,E,54,-3,170,200
47.15242208,N,27.61679442,E,54,-3,170,190
47.15242207,N,27.61679442,E,54,-2,170,190
47.15242207,N,27.61679443,E,54,-3,170,190
47.15242207,N,27.61679443,E,54,-1,169,95
47.15242205,N,27.61679445,E,54,-5,169,105
47.15242205,N,27.61679445,E,54,-2,169,105
47.15242205,N,27.61679445,E,54,-3,169,95
47.15242203,N,27.61679443,E,54,-3,169,105
47.15242203,N,27.61679443,E,54,-1,169,70
47.15242203,N,27.61679442,E,54,-4,169,125
47.15242203,N,27.6167944,E,54,-4,170,200
47.15242203,N,27.61679438,E,54,-3,170,185
47.15242203,N,27.61679437,E,54,-5,0,0
47.15242205,N,27.61679435,E,54,-3,0,0
47.15242205,N,27.61679435,E,54,-2,0,0
47.15242203,N,27.61679435,E,54,-1,0,0
47.15242203,N,27.61679437,E,54,-2,170,180
47.15242202,N,27.61679437,E,54,-2,0,0
47.15242202,N,27.61679438,E,54,-3,170,170
47.152422,N,27.61679437,E,54,-3,170,195
47.15242198,N,27.61679437,E,54,-3,170,200
47.15242197,N,27.61679435,E,54,-2,170,195
47.15242195,N,27.61679433,E,54,-2,170,190
47.15242193,N,27.6167943,E,54,-3,170,185
47.1524219,N,27.61679428,E,54,-1,170,160
47.15242188,N,27.61679427,E,54,0,170,215
47.15242187,N,27.61679423,E,54,-2,170,185
47.15242187,N,27.61679423,E,54,-1,170,170
47.15242183,N,27.61679423,E,54,-2,170,195
47.15242183,N,27.61679423,E,54,-2,170,200
47.15242182,N,27.61679422,E,54,-2,170,195
47.15242182,N,27.61679422,E,54,-1,170,205
47.15242182,N,27.6167942,E,54,-3,170,195
47.15242182,N,27.61679418,E,54,0,170,215
47.15242182,N,27.6167942,E,54,-3,169,85
47.1524218,N,27.61679418,E,54,-2,169,105
47.1524218,N,27.61679418,E,54,-1,170,200
47.15242178,N,27.61679417,E,54,-3,169,190
47.15242178,N,27.61679417,E,54,-2,169,105
47.15242178,N,27.61679417,E,54,-4,169,115
47.1524218,N,27.61679417,E,54,-2,169,75
47.1524218,N,27.61679417,E,54,-3,169,105
47.1524218,N,27.61679418,E,54,-1,169,110
47.15242178,N,27.61679418,E,54,-2,169,100
47.15242178,N,27.61679422,E,54,0,169,110
47.15242178,N,27.61679423,E,54,-2,169,100
47.15242177,N,27.61679427,E,54,-2,169,90
47.15242175,N,27.61679428,E,54,-3,169,105
47.15242173,N,27.6167943,E,54,-4,170,205
47.15242172,N,27.61679432,E,54,-2,170,185
47.15242172,N,27.61679433,E,54,-1,169,110
47.15242172,N,27.61679433,E,54,-2,169,100
47.1524217,N,27.61679437,E,54,-3,169,100
47.15242172,N,27.61679437,E,54,-1,169,105
47.1524217,N,27.61679438,E,54,-1,169,85
47.15242168,N,27.6167944,E,54,-3,169,95
47.15242168,N,27.61679442,E,54,-3,169,90
47.15242167,N,27.61679445,E,54,-2,169,95
47.15242167,N,27.61679448,E,54,-1,169,100
47.15242167,N,27.6167945,E,54,-1,169,95
47.15242167,N,27.61679453,E,54,-2,169,85
47.15242167,N,27.61679455,E,54,-3,169,105
47.15242167,N,27.61679457,E,54,-2,169,95
47.15242167,N,27.61679458,E,54,-1,169,100
47.15242167,N,27.61679458,E,54,-2,169,100
47.15242167,N,27.61679458,E,54,-2,0,0
47.15242167,N,27.61679462,E,54,-3,0,0
47.15242167,N,27.61679462,E,54,-2,0,0
47.15242167,N,27.61679463,E,54,-2,0,0
47.15242167,N,27.61679467,E,54,-2,0,0
47.15242167,N,27.61679468,E,54,-2,170,100
47.15242168,N,27.6167947,E,54,-2,170,195
47.15242168,N,27.61679473,E,54,-2,170,195
47.15242168,N,27.61679477,E,54,-1,170,210
47.15242168,N,27.6167948,E,54,-1,170,195
47.15242167,N,27.61679483,E,54,-2,170,205
47.15242167,N,27.61679487,E,54,-1,170,215
47.15242168,N,27.61679488,E,54,-3,170,205
47.15242168,N,27.6167949,E,54,-2,170,200
47.1524217,N,27.61679493,E,54,-3,169,205
47.1524217,N,27.61679493,E,54,0,170,105
47.1524217,N,27.61679497,E,54,-2,170,195
47.1524217,N,27.61679498,E,54,-2,170,190
47.1524217,N,27.61679502,E,54,-1,170,195
47.15242168,N,27.61679503,E,54,-1,169,95
47.15242168,N,27.61679507,E,54,-3,170,90
47.15242168,N,27.61679508,E,54,-3,169,95
47.15242168,N,27.61679512,E,54,-3,169,90
47.15242168,N,27.61679515,E,54,-4,169,105
47.15242168,N,27.61679518,E,54,-3,169,105
47.15242167,N,27.61679522,E,54,-2,170,85
47.15242167,N,27.61679523,E,54,0,169,175
47.15242165,N,27.61679527,E,54,-4,169,90
47.15242163,N,27.61679528,E,54,-2,169,110
47.15242163,N,27.6167953,E,54,-2,169,100
47.15242162,N,27.61679532,E,54,-2,169,115
47.15242162,N,27.6167953,E,54,-1,0,0
47.15242162,N,27.6167953,E,54,-1,0,0
47.15242162,N,27.6167953,E,54,-1,0,0
47.15242162,N,27.6167953,E,54,-3,0,0
47.15242162,N,27.6167953,E,54,-3,0,0
47.15242162,N,27.6167953,E,54,-3,0,0
47.15242162,N,27.6167953,E,54,-2,169,95
47.15242162,N,27.6167953,E,54,-7,169,115
47.1524216,N,27.61679528,E,54,-3,169,115
47.1524216,N,27.61679528,E,54,-3,169,85
47.1524216,N,27.61679528,E,54,-1,169,80
47.15242158,N,27.61679528,E,54,-2,170,95
47.15242158,N,27.6167953,E,54,-3,170,185
47.15242157,N,27.6167953,E,54,-2,170,180
47.15242157,N,27.61679532,E,170,2,170,205
47.15242157,N,27.61679532,E,170,3,169,90
47.15242157,N,27.61679532,E,170,2,169,85
47.15242157,N,27.61679532,E,170,4,169,110
47.15242157,N,27.61679532,E,170,1,169,115
47.15242158,N,27.61679532,E,170,-1,170,220
47.15242158,N,27.6167953,E,170,0,169,100
47.15242158,N,27.6167953,E,170,-3,169,115
47.1524216,N,27.6167953,E,170,0,169,75
47.1524216,N,27.61679532,E,170,-2,169,90
47.15242162,N,27.61679532,E,170,-5,169,110
47.15242162,N,27.61679533,E,170,-2,169,95
47.15242162,N,27.61679533,E,170,-4,169,100
47.15242162,N,27.61679535,E,170,-3,169,100
47.15242162,N,27.61679537,E,170,-4,169,80
47.15242162,N,27.61679537,E,170,-1,169,50
47.15242388,N,27.61679942,E,170,0,169,85
47.15242473,N,27.61680532,E,170,-3,169,95
47.15242622,N,27.61681018,E,170,-4,169,115
47.15242762,N,27.6168144,E,170,0,169,125
47.15243098,N,27.61682143,E,170,-3,169,110
47.15243208,N,27.61682632,E,170,-4,169,135
47.15243205,N,27.6168305,E,170,-1,169,110
47.15243267,N,27.61683323,E,170,0,169,115
47.15243238,N,27.61683677,E,170,0,170,85
47.15243392,N,27.61683972,E,170,0,170,185
47.1524345,N,27.61684117,E,170,0,169,75
47.15243428,N,27.61684183,E,170,-1,170,185
47.15243333,N,27.61684143,E,170,4,169,85
47.15243277,N,27.61684062,E,170,1,170,185
47.15243203,N,27.61684038,E,170,-2,170,210
47.15243137,N,27.61684018,E,170,0,170,200
47.15243103,N,27.61684007,E,170,-2,170,205
47.15243097,N,27.61683978,E,170,-8,170,130
47.15243083,N,27.61683948,E,170,-2,170,195
47.15243068,N,27.61683917,E,170,-6,169,160
47.15243058,N,27.61683902,E,170,0,169,100
47.15243033,N,27.61683885,E,170,-1,0,0
47.15243017,N,27.61683868,E,170,-1,0,0
47.15244653,N,27.61674925,E,170,-3,0,0
47.15246857,N,27.61659852,E,170,0,0,0
47.15248212,N,27.61648968,E,170,-2,0,0
47.15249478,N,27.61635178,E,0,0,65535,-200
47.15251927,N,27.61620118,E,54,-3,170,50
47.15254405,N,27.6160506,E,54,-1,170,170
47.15255005,N,27.61588917,E,54,-7,170,160
47.1525976,N,27.61568423,E,0,0,170,-200
47.15263093,N,27.61548607,E,170,1,170,210
47.15266157,N,27.61528543,E,170,1,170,190
47.152694,N,27.61508508,E,170,-3,170,100
47.15271927,N,27.61489755,E,170,-1,169,100
47.15275355,N,27.61471387,E,170,-1,169,60
47.15278842,N,27.61452487,E,170,-3,169,30
47.15281617,N,27.61433632,E,170,-7,169,60
47.15284217,N,27.61415037,E,170,-7,169,105
47.15286318,N,27.61397412,E,170,-9,169,35
47.15289623,N,27.61380257,E,54,-7,169,55
47.15292035,N,27.61362497,E,160,-2,169,60
47.15293805,N,27.61344917,E,160,5,169,40
47.15296483,N,27.61328078,E,160,18,169,95
47.15299288,N,27.61311052,E,160,11,169,105
47.15301287,N,27.61291683,E,160,20,169,75
47.15305392,N,27.61277828,E,160,0,169,110
47.15307885,N,27.61260318,E,160,-1,169,110
47.15311292,N,27.6124395,E,160,-7,169,80
47.15314728,N,27.61227798,E,160,-7,169,25
47.15317762,N,27.61210872,E,31,-4,144,25
47.15321445,N,27.61195792,E,31,4,169,70
47.1532513,N,27.61181088,E,31,0,169,5
47.15328783,N,27.61167073,E,31,0,169,-25
47.15328513,N,27.61152337,E,31,0,169,0
47.1533236,N,27.61136597,E,31,0,169,-30
47.1533376,N,27.61118548,E,31,2,145,10
47.15336492,N,27.61100418,E,31,2,139,-40
47.15339483,N,27.61085503,E,31,2,139,40
47.15342197,N,27.61068988,E,31,4,139,75
47.15345492,N,27.61052833,E,31,5,139,80
47.15348455,N,27.61035327,E,31,3,169,-10
47.15350537,N,27.61019678,E,31,5,169,-5
47.15353417,N,27.61003493,E,31,2,144,5
47.15356043,N,27.60987862,E,31,-1,144,250
47.15358147,N,27.60972548,E,31,1,144,140
47.15360378,N,27.60956623,E,31,3,139,-200
47.15363247,N,27.60941465,E,31,2,0,0
47.15365998,N,27.60923595,E,31,13,0,0
47.15368133,N,27.60907513,E,31,10,0,0
47.1537016,N,27.60891632,E,31,11,0,0
47.15372857,N,27.60875917,E,31,7,0,0
47.15375112,N,27.60860793,E,31,7,0,0
47.15377022,N,27.60844808,E,31,6,0,0
47.15379353,N,27.60827438,E,31,14,145,80
47.15382508,N,27.60809752,E,31,8,144,185
47.15385868,N,27.60791022,E,31,5,144,145
47.153886,N,27.60772938,E,31,10,139,80
47.1539151,N,27.60754762,E,31,9,139,90
47.15394438,N,27.60735968,E,31,11,139,140
47.1539702,N,27.60717705,E,31,13,139,165
47.15399763,N,27.60700412,E,31,20,139,90
47.15403125,N,27.6068411,E,31,11,139,130
47.15405262,N,27.60668017,E,31,7,139,75
47.15408298,N,27.60651147,E,31,5,139,65
47.15411263,N,27.60635452,E,31,-2,145,95
47.15413542,N,27.60618603,E,31,0,145,95
47.15416082,N,27.60603383,E,31,-1,145,100
47.15418285,N,27.60588593,E,31,-6,145,85
47.15420627,N,27.60574543,E,31,-6,145,80
47.15424365,N,27.60560587,E,31,-9,145,85
47.15426073,N,27.60549302,E,31,-7,145,85
47.15428892,N,27.60537222,E,145,-4,145,90
47.1543054,N,27.60526235,E,145,-4,145,35
47.15430618,N,27.60512742,E,145,1,0,0
47.15432063,N,27.60501907,E,145,1,0,0
47.15432818,N,27.60491598,E,145,0,0,0
47.15433683,N,27.60489637,E,145,1,0,0
47.15434382,N,27.60485203,E,145,3,65535,55
47.15434975,N,27.60481372,E,145,12,0,0
47.15435212,N,27.60479617,E,145,7,145,180
47.1543552,N,27.60478397,E,145,5,152,185
47.1543513,N,27.60478507,E,145,5,152,55
47.15435117,N,27.60478533,E,145,6,152,-70
47.15435013,N,27.6047859,E,145,6,152,-5
47.15434953,N,27.60478557,E,145,6,152,35
47.15435057,N,27.60478367,E,145,11,152,-25
47.15434992,N,27.60478355,E,145,10,145,190
47.15435143,N,27.60478417,E,145,10,145,185
47.15435263,N,27.60478447,E,145,12,152,-15
47.15435322,N,27.60478423,E,145,7,152,5
47.15435387,N,27.60478438,E,145,5,152,35
47.15435468,N,27.60478468,E,145,6,152,15
47.15435485,N,27.60478488,E,145,6,152,-50
47.15435548,N,27.60478502,E,145,13,152,-60
47.15435552,N,27.60478492,E,145,12,152,-200
47.15435565,N,27.60478492,E,145,8,145,50
47.15435548,N,27.60478463,E,145,12,152,-5
47.15435567,N,27.60478463,E,145,18,152,20
47.15435567,N,27.6047846,E,145,16,152,55
47.15436845,N,27.60473833,E,145,13,152,90
47.15436672,N,27.60470782,E,145,13,152,50
47.15437607,N,27.60464905,E,145,8,145,-15
47.15438532,N,27.60458437,E,145,18,152,215
